season,team_id,team_name,player_id,Name,position_code,POS,G,GS,GO,airOuts,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,ERA,IP,W,L,SV,SVOpp,HLD,BS,ER,WHIP,BF,Outs,GPitched,CG,SHO,Str,Str%,HBP.1,BK,WP,pickOffs,TB,GO/FO,W%,P/IP,GF,K/BB,K/9,BB/9,H/9,R/9,HR/9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,SF,team,QS,IP_corrected,1B,BABIP
2024,4444.0,Caliente de Durango,700718,Baltazar Arredondo,1,RP,10,0,12,8.0,15,4,0,1,8,14,0,15,2,0.349,43,0.525,0.512,1.037,0,0,,1,226,14.464285714285714,9.1,0,0,0,0,0,0,15,3.1071428571428568,59,28,10.0,0,0.0,110,0.48672566371681414,2.0,0,4,0.0,22,1.5,,24.21428571428571,6.0,0.5714285714285714,7.7142857142857135,13.5,14.464285714285714,14.464285714285714,0.9642857142857142,1.0,0.0,0.0,0.0,0,DUR,0,9.333333333333334,10,0.412
2024,496.0,Leones de Yucatan,827653,Luis Aguayo,1,RP,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0,0,,0,5,0.0,0.1,0,0,0,0,0,0,0,0.0,1,1,1.0,0,0.0,3,0.6,0.0,0,0,0.0,0,,,15.0,0.0,inf,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,YUC,0,0.3333333333333333,0,
2024,496.0,Leones de Yucatan,681856,Thomas Ponticelli,1,RP,3,0,1,4.0,0,0,0,0,1,2,0,1,0,0.143,7,0.333,0.143,0.476,0,0,,0,37,0.0,2.0,0,0,0,0,1,0,0,1.5,9,6,3.0,0,0.0,19,0.5135135135135135,0.0,0,0,0.0,1,0.25,,18.5,1.0,0.5,4.5,9.0,4.5,0.0,0.0,2.0,0.0,0.0,0.0,0,YUC,0,2.0,1,0.167
2024,496.0,Leones de Yucatan,806883,Luis Ramirez,1,RP,1,0,1,0.0,0,0,0,0,1,0,0,1,0,0.333,3,0.333,0.333,0.666,0,0,,1,13,0.0,1.0,0,0,0,0,0,0,0,1.0,3,3,1.0,0,0.0,9,0.6923076923076923,0.0,0,0,0.0,1,1.0,,13.0,1.0,inf,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,YUC,0,1.0,1,0.5
2024,496.0,Leones de Yucatan,641962,CD Pelham,1,RP,17,0,19,16.0,2,2,0,1,18,5,0,11,0,0.175,63,0.235,0.254,0.489,0,1,100.0,0,259,1.0384615384615385,17.1,2,1,0,1,7,1,2,0.9230769230769231,69,52,17.0,0,0.0,175,0.6756756756756757,0.0,0,0,0.0,16,1.19,0.667,14.942307692307693,2.0,3.6,9.346153846153847,2.5961538461538463,5.711538461538462,1.0384615384615385,0.5192307692307693,2.0,1.0,0.0,1.0,0,YUC,0,17.333333333333332,8,0.227
2024,496.0,Leones de Yucatan,662964,Francisco Haro,1,"SP, RP",19,9,52,60.0,20,8,0,4,50,15,0,40,3,0.202,198,0.267,0.303,0.5700000000000001,0,4,100.0,2,863,3.2926829268292686,54.2,4,3,0,0,2,0,20,1.0060975609756098,220,164,19.0,0,0.0,573,0.6639629200463499,3.0,0,0,0.0,60,0.87,0.571,15.786585365853659,2.0,3.3333333333333335,8.231707317073171,2.4695121951219514,6.585365853658537,3.2926829268292686,0.6585365853658537,10.0,6.0,0.0,3.0,1,YUC,1,54.666666666666664,28,0.248
2024,496.0,Leones de Yucatan,594582,Yoanner Negrin,1,SP,15,15,79,80.0,29,16,0,6,65,24,0,65,6,0.228,285,0.301,0.347,0.6479999999999999,3,3,50.0,8,1238,3.3461538461538463,78.0,6,3,0,0,0,0,29,1.141025641025641,319,234,15.0,0,0.0,788,0.6365105008077544,6.0,0,1,0.0,99,0.99,0.667,15.871794871794872,0.0,2.7083333333333335,7.5,2.769230769230769,7.5,3.3461538461538463,0.6923076923076923,0.0,0.0,0.0,3.0,1,YUC,5,78.0,43,0.274
2024,496.0,Leones de Yucatan,517414,Randall Delgado,1,SP,8,8,44,35.0,23,8,0,6,27,12,0,32,0,0.235,136,0.297,0.426,0.723,1,3,75.0,2,632,3.4678899082568804,36.1,3,2,0,0,0,0,14,1.2110091743119265,150,109,8.0,0,0.0,396,0.6265822784810127,0.0,0,2,0.0,58,1.26,0.6,17.394495412844037,0.0,2.25,6.6880733944954125,2.9724770642201834,7.9266055045871555,5.697247706422018,1.4862385321100917,0.0,0.0,0.0,2.0,0,YUC,0,36.333333333333336,18,0.252
2024,496.0,Leones de Yucatan,673140,Elian Leyva,1,SP,13,13,60,63.0,30,13,0,7,45,16,0,58,2,0.26,223,0.313,0.413,0.726,3,8,72.7,6,884,3.857142857142857,58.1,6,2,0,0,0,0,25,1.2685714285714285,244,175,13.0,0,0.0,580,0.6561085972850679,2.0,0,1,0.0,92,0.95,0.75,15.154285714285713,0.0,2.8125,6.942857142857142,2.4685714285714284,8.948571428571428,4.628571428571428,1.0799999999999998,0.0,0.0,0.0,1.0,2,YUC,1,58.333333333333336,38,0.295
2024,496.0,Leones de Yucatan,491624,César Valdez,1,SP,18,18,144,98.0,53,21,3,14,73,12,0,117,5,0.277,422,0.302,0.441,0.743,2,5,71.4,9,1465,4.06269592476489,106.1,10,6,0,0,0,0,48,1.213166144200627,449,319,18.0,0,0.0,1007,0.6873720136518772,5.0,1,2,1.0,186,1.47,0.625,13.777429467084641,0.0,6.083333333333333,6.178683385579937,1.0156739811912225,9.902821316614421,4.4858934169279,1.1849529780564263,0.0,0.0,0.0,6.0,4,YUC,10,106.33333333333333,79,0.304
2024,496.0,Leones de Yucatan,700071,Alexandro Tovalin,1,RP,42,0,43,37.0,21,8,1,2,38,13,2,41,2,0.263,156,0.326,0.365,0.6910000000000001,0,5,100.0,2,658,4.53781512605042,39.2,0,2,1,3,15,2,20,1.361344537815126,174,119,42.0,0,0.0,425,0.6458966565349544,2.0,1,3,0.0,57,1.16,0.0,16.58823529411765,4.0,2.923076923076923,8.6218487394958,2.9495798319327733,9.302521008403362,4.764705882352941,0.45378151260504207,9.0,5.0,0.0,2.0,1,YUC,0,39.666666666666664,30,0.333
2024,496.0,Leones de Yucatan,664082,Michael Boyle,1,RP,22,0,23,20.0,12,5,0,1,15,6,0,22,0,0.275,80,0.326,0.375,0.7010000000000001,1,0,0.0,2,305,4.576271186440677,19.2,2,1,0,0,8,0,10,1.423728813559322,86,59,22.0,0,0.0,201,0.659016393442623,0.0,0,2,0.0,30,1.15,0.667,15.508474576271185,4.0,2.5,6.864406779661016,2.7457627118644066,10.067796610169491,5.491525423728813,0.45762711864406774,3.0,1.0,0.0,0.0,0,YUC,0,19.666666666666668,16,0.328
2024,496.0,Leones de Yucatan,628333,Odrisamer Despaigne,1,SP,18,18,135,76.0,62,20,2,8,78,29,0,101,7,0.263,384,0.325,0.388,0.7130000000000001,4,2,33.3,8,1673,4.743243243243243,98.2,3,7,0,0,0,0,52,1.3175675675675675,426,296,18.0,2,1.0,1078,0.6443514644351465,7.0,0,5,1.0,149,1.78,0.3,16.95608108108108,0.0,2.689655172413793,7.114864864864865,2.64527027027027,9.212837837837837,5.655405405405405,0.7297297297297297,0.0,0.0,0.0,4.0,2,YUC,9,98.66666666666667,71,0.31
2024,496.0,Leones de Yucatan,806879,Anhuar Garcia,1,RP,11,0,19,11.0,11,8,0,0,10,2,0,16,1,0.286,56,0.322,0.429,0.751,0,2,100.0,1,212,4.973684210526316,12.2,0,0,0,0,0,0,7,1.4210526315789473,59,38,11.0,0,0.0,142,0.6698113207547169,1.0,0,2,0.0,24,1.73,,16.736842105263158,5.0,5.0,7.105263157894737,1.4210526315789473,11.368421052631579,7.815789473684211,0.0,6.0,4.0,0.0,0.0,0,YUC,0,12.666666666666666,8,0.348
2024,496.0,Leones de Yucatan,527055,Arodys Vizcaíno,1,RP,5,0,5,7.0,3,1,0,1,3,5,1,6,0,0.286,21,0.423,0.476,0.899,0,0,,0,90,5.4,5.0,0,0,1,1,0,0,3,2.2,26,15,5.0,0,0.0,49,0.5444444444444444,0.0,0,0,0.0,10,0.71,,18.0,4.0,0.6,5.4,9.0,10.8,5.4,1.8,0.0,0.0,0.0,0.0,0,YUC,0,5.0,4,0.294
2024,496.0,Leones de Yucatan,672911,Jesus Cruz,1,RP,39,0,22,36.0,23,8,0,5,50,22,0,30,1,0.226,133,0.335,0.398,0.7330000000000001,0,2,100.0,2,692,5.697247706422018,36.1,1,2,7,12,3,5,23,1.4311926605504586,161,109,39.0,0,0.0,421,0.6083815028901735,1.0,0,5,0.0,53,0.61,0.333,19.045871559633028,18.0,2.272727272727273,12.38532110091743,5.4495412844036695,7.431192660550458,5.697247706422018,1.238532110091743,2.0,0.0,0.0,3.0,2,YUC,0,36.333333333333336,17,0.312
2024,496.0,Leones de Yucatan,678410,Saul Vazquez,1,"SP, RP",13,2,17,22.0,16,10,0,2,24,9,0,31,1,0.333,93,0.394,0.505,0.899,0,2,100.0,1,432,5.90625,21.1,1,0,0,0,0,0,14,1.875,104,64,13.0,0,0.0,273,0.6319444444444444,1.0,0,2,0.0,47,0.77,1.0,20.25,3.0,2.6666666666666665,10.125,3.796875,13.078125,6.75,0.84375,2.0,2.0,0.0,0.0,1,YUC,0,21.333333333333332,19,0.426
2024,496.0,Leones de Yucatan,670873,Lisandro Santos,1,RP,4,0,2,5.0,3,1,0,1,5,3,0,4,0,0.25,16,0.368,0.5,0.868,0,0,,0,73,6.75,4.0,0,0,0,0,0,0,3,1.75,19,12,4.0,0,0.0,46,0.6301369863013698,0.0,0,0,0.0,8,0.4,,18.25,1.0,1.6666666666666667,11.25,6.75,9.0,6.75,2.25,1.0,0.0,0.0,0.0,0,YUC,0,4.0,2,0.3
2024,496.0,Leones de Yucatan,642607,Dario Agrazal,1,RP,11,0,9,15.0,9,3,0,1,7,2,0,14,0,0.318,44,0.348,0.455,0.8029999999999999,0,1,100.0,1,155,7.59375,10.2,2,2,0,2,2,2,9,1.5,47,32,11.0,0,0.0,112,0.7225806451612903,0.0,0,1,0.0,20,0.6,0.5,14.53125,1.0,3.5,5.90625,1.6875,11.8125,7.59375,0.84375,4.0,2.0,0.0,1.0,0,YUC,0,10.666666666666666,10,0.361
2024,502.0,Saraperos de Saltillo,701598,Brandon Gutierrez,1,RP,1,0,0,2.0,0,0,0,0,1,1,0,0,0,0.0,3,0.25,0.0,0.25,0,0,,0,14,0.0,1.0,0,0,0,0,0,0,0,1.0,4,3,1.0,0,0.0,7,0.5,0.0,0,0,0.0,0,0.0,,14.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SLT,0,1.0,0,0.0
2024,502.0,Saraperos de Saltillo,660756,Eury Ramos,1,RP,2,0,2,4.0,0,0,0,0,1,0,0,1,0,0.125,8,0.125,0.125,0.25,0,0,,0,22,0.0,2.1,0,0,0,0,0,0,0,0.42857142857142855,8,7,2.0,0,0.0,17,0.7727272727272727,0.0,0,0,0.0,1,0.5,,9.428571428571429,1.0,inf,3.8571428571428568,0.0,3.8571428571428568,0.0,0.0,2.0,0.0,0.0,0.0,0,SLT,0,2.3333333333333335,1,0.143
2024,502.0,Saraperos de Saltillo,477584,Tomas Solis,1,RP,9,0,6,11.0,2,3,1,0,5,1,0,6,1,0.214,28,0.267,0.393,0.66,0,2,100.0,2,119,2.25,8.0,1,0,0,0,0,0,2,0.875,30,24,9.0,0,0.0,71,0.5966386554621849,1.0,0,0,0.0,11,0.55,1.0,14.875,3.0,5.0,5.625,1.125,6.75,2.25,0.0,5.0,2.0,0.0,0.0,0,SLT,0,8.0,2,0.261
2024,502.0,Saraperos de Saltillo,622256,Patrick Weigel,1,RP,39,0,41,22.0,12,8,0,3,43,12,0,32,2,0.232,138,0.303,0.355,0.6579999999999999,1,3,75.0,4,597,2.8672566371681416,37.2,3,1,2,6,10,4,12,1.168141592920354,152,113,39.0,0,0.0,380,0.6365159128978225,2.0,0,1,0.0,49,1.86,0.75,15.849557522123895,10.0,3.5833333333333335,10.274336283185841,2.8672566371681416,7.646017699115045,2.8672566371681416,0.7168141592920354,13.0,2.0,0.0,0.0,0,SLT,0,37.666666666666664,21,0.315
2024,502.0,Saraperos de Saltillo,616405,Mario Meza,1,RP,36,0,31,16.0,10,7,2,0,41,16,2,27,3,0.241,112,0.346,0.339,0.685,1,4,80.0,4,513,2.903225806451613,31.0,0,0,0,1,10,1,10,1.3870967741935485,134,93,36.0,0,0.0,313,0.6101364522417154,3.0,0,2,0.0,38,1.94,,16.548387096774192,8.0,2.5625,11.903225806451612,4.645161290322581,7.838709677419355,2.903225806451613,0.0,12.0,4.0,0.0,1.0,2,SLT,0,31.0,18,0.37
2024,502.0,Saraperos de Saltillo,571776,Kurt Heyer,1,RP,29,0,36,20.0,10,9,0,2,20,12,1,33,1,0.311,106,0.387,0.453,0.8400000000000001,1,4,80.0,3,488,3.3333333333333335,27.0,1,3,2,4,7,2,10,1.6666666666666667,122,81,29.0,0,0.0,300,0.6147540983606558,1.0,0,1,0.0,48,1.8,0.25,18.074074074074073,10.0,1.6666666666666667,6.666666666666667,4.0,11.0,3.3333333333333335,0.6666666666666666,10.0,4.0,0.0,3.0,0,SLT,0,27.0,22,0.369
2024,502.0,Saraperos de Saltillo,516769,Jenrry Mejia,1,"SP, RP",28,1,32,18.0,14,8,0,3,28,8,1,29,1,0.274,106,0.328,0.434,0.762,1,5,83.3,1,415,3.375,26.2,2,1,0,2,6,2,10,1.3875,116,80,28.0,0,0.0,277,0.6674698795180722,1.0,0,0,0.0,46,1.78,0.667,15.5625,1.0,3.5,9.45,2.6999999999999997,9.7875,4.725,1.0125,22.0,9.0,0.0,0.0,1,SLT,0,26.666666666666668,18,0.342
2024,502.0,Saraperos de Saltillo,502253,Alex Sanabia,1,SP,14,14,68,90.0,31,17,1,5,39,18,0,71,5,0.269,264,0.325,0.398,0.7230000000000001,0,4,100.0,8,1024,3.454976303317536,70.1,4,6,0,0,0,0,27,1.2654028436018958,291,211,14.0,0,0.0,655,0.6396484375,5.0,0,3,0.0,105,0.76,0.4,14.559241706161139,0.0,2.1666666666666665,4.990521327014219,2.3033175355450237,9.085308056872039,3.9668246445497632,0.6398104265402844,0.0,0.0,0.0,2.0,2,SLT,5,70.33333333333333,48,0.297
2024,502.0,Saraperos de Saltillo,501886,Derrick Loop,1,RP,37,0,36,13.0,14,8,0,4,34,12,0,31,2,0.274,113,0.354,0.451,0.8049999999999999,3,3,50.0,4,499,3.857142857142857,30.1,0,2,0,0,9,0,13,1.4175824175824177,128,91,37.0,0,0.0,311,0.6232464929859719,2.0,0,0,3.0,51,2.77,0.0,16.450549450549453,2.0,2.8333333333333335,10.087912087912088,3.5604395604395607,9.197802197802199,4.153846153846154,1.1868131868131868,23.0,6.0,0.0,1.0,0,SLT,0,30.333333333333332,19,0.36
2024,502.0,Saraperos de Saltillo,681817,Zach Mort,1,SP,18,18,70,93.0,44,21,2,10,79,19,0,110,1,0.318,346,0.352,0.477,0.829,7,26,78.8,3,1418,4.344827586206897,87.0,8,4,0,0,0,0,42,1.4827586206896552,372,261,18.0,0,0.0,935,0.659379407616361,1.0,0,4,3.0,165,0.75,0.667,16.298850574712645,0.0,4.157894736842105,8.172413793103448,1.9655172413793103,11.379310344827585,4.551724137931035,1.0344827586206897,0.0,0.0,0.0,3.0,3,SLT,5,87.0,77,0.385
2024,502.0,Saraperos de Saltillo,703721,Ivan Izaguirre,1,RP,17,0,19,22.0,10,3,0,2,16,4,0,16,1,0.225,71,0.273,0.352,0.625,0,3,100.0,2,245,4.5,20.0,0,0,0,0,0,0,10,1.0,78,60,17.0,0,0.0,157,0.6408163265306123,1.0,0,1,0.0,25,0.86,,12.25,3.0,4.0,7.2,1.8,7.2,4.5,0.9,4.0,1.0,0.0,1.0,1,SLT,0,20.0,11,0.259
2024,502.0,Saraperos de Saltillo,703716,Anibal Cervantes,1,"SP, RP",12,3,40,24.0,15,8,1,2,15,10,0,38,1,0.325,117,0.383,0.462,0.845,0,3,100.0,4,423,4.554216867469879,27.2,1,1,0,0,0,0,14,1.7349397590361446,128,83,12.0,0,0.0,267,0.6312056737588653,1.0,1,2,0.0,54,1.67,0.5,15.289156626506024,2.0,1.5,4.879518072289156,3.253012048192771,12.36144578313253,4.879518072289156,0.6506024096385542,6.0,4.0,0.0,0.0,0,SLT,0,27.666666666666668,27,0.36
2024,502.0,Saraperos de Saltillo,472551,Fernando Abad,1,RP,42,0,50,39.0,21,5,1,2,31,7,1,45,1,0.276,163,0.308,0.356,0.6639999999999999,0,1,100.0,2,597,4.647540983606557,40.2,2,1,3,5,13,2,21,1.278688524590164,173,122,42.0,0,0.0,428,0.7169179229480737,1.0,0,2,1.0,58,1.28,0.667,14.68032786885246,7.0,4.428571428571429,6.860655737704918,1.5491803278688525,9.959016393442624,4.647540983606557,0.4426229508196722,10.0,0.0,0.0,1.0,1,SLT,0,40.666666666666664,37,0.328
2024,502.0,Saraperos de Saltillo,595263,Mickey Jannis,1,"SP, RP",19,2,64,32.0,29,7,1,5,31,27,0,56,0,0.311,180,0.395,0.444,0.839,0,5,100.0,12,799,5.086956521739131,46.0,2,0,0,0,0,0,26,1.8043478260869565,210,138,19.0,0,0.0,479,0.5994993742177722,0.0,0,6,0.0,80,2.0,1.0,17.369565217391305,2.0,1.1481481481481481,6.065217391304348,5.282608695652174,10.956521739130435,5.673913043478261,0.9782608695652174,10.0,5.0,0.0,0.0,3,SLT,0,46.0,43,0.347
2024,502.0,Saraperos de Saltillo,605328,Mitch Lambson,1,"SP, RP",11,8,51,38.0,26,18,3,4,25,11,0,51,2,0.315,162,0.366,0.537,0.903,3,1,25.0,5,639,5.532786885245902,40.2,2,3,0,0,1,0,25,1.5245901639344264,178,122,11.0,0,0.0,421,0.6588419405320813,2.0,0,2,0.0,87,1.34,0.4,15.713114754098362,0.0,2.272727272727273,5.532786885245902,2.4344262295081966,11.28688524590164,5.754098360655738,0.8852459016393444,2.0,1.0,0.0,3.0,0,SLT,1,40.666666666666664,26,0.353
2024,502.0,Saraperos de Saltillo,543548,Tommy Milone,1,"SP, RP",14,13,55,87.0,44,23,0,10,40,11,0,86,0,0.326,264,0.349,0.527,0.876,1,4,80.0,4,1009,5.857142857142857,63.0,3,5,0,0,0,0,41,1.5396825396825398,279,189,14.0,0,0.0,648,0.6422200198216056,0.0,0,0,2.0,139,0.63,0.375,16.015873015873016,0.0,3.6363636363636362,5.714285714285714,1.5714285714285714,12.285714285714286,6.285714285714286,1.4285714285714286,0.0,0.0,0.0,1.0,3,SLT,1,63.0,53,0.35
2024,502.0,Saraperos de Saltillo,500610,Deolis Guerra,1,RP,42,0,27,35.0,26,14,1,7,50,8,0,44,2,0.289,152,0.329,0.533,0.8620000000000001,1,5,83.3,2,590,6.0267857142857135,37.1,1,1,1,4,13,3,25,1.3928571428571428,166,112,42.0,0,0.0,400,0.6779661016949152,2.0,0,0,0.0,81,0.77,0.5,15.803571428571427,4.0,6.25,12.053571428571427,1.9285714285714284,10.607142857142856,6.267857142857142,1.6875,10.0,1.0,0.0,2.0,2,SLT,0,37.333333333333336,22,0.381
2024,502.0,Saraperos de Saltillo,468504,Jhoulys Chacín,1,"SP, RP",16,15,101,61.0,55,21,2,7,58,21,0,100,5,0.314,318,0.365,0.459,0.8240000000000001,2,7,77.8,7,1161,6.400862068965518,77.1,4,5,0,0,0,0,55,1.5646551724137931,346,232,16.0,0,0.0,746,0.6425495262704565,5.0,1,5,0.0,146,1.66,0.444,15.01293103448276,1.0,2.761904761904762,6.75,2.4439655172413794,11.63793103448276,6.400862068965518,0.8146551724137931,1.0,1.0,0.0,1.0,1,SLT,2,77.33333333333333,70,0.366
2024,502.0,Saraperos de Saltillo,622066,Tyler Alexander,1,SP,7,7,40,32.0,26,7,0,7,15,8,0,43,2,0.336,128,0.381,0.555,0.936,1,1,50.0,6,465,7.548387096774194,31.0,1,3,0,0,0,0,26,1.6451612903225807,140,93,7.0,0,0.0,307,0.6602150537634408,2.0,2,0,1.0,71,1.25,0.25,15.0,0.0,1.875,4.354838709677419,2.3225806451612905,12.483870967741936,7.548387096774194,2.032258064516129,0.0,0.0,0.0,1.0,1,SLT,2,31.0,29,0.336
2024,502.0,Saraperos de Saltillo,598718,Terance Marin,1,RP,4,0,9,8.0,6,2,0,0,2,3,0,8,1,0.296,27,0.387,0.37,0.757,0,2,100.0,1,93,8.1,6.2,0,1,0,0,0,0,6,1.65,31,20,4.0,0,0.0,55,0.5913978494623656,1.0,0,0,0.0,10,1.13,0.0,13.95,2.0,0.6666666666666666,2.6999999999999997,4.05,10.799999999999999,8.1,0.0,2.0,0.0,0.0,0.0,0,SLT,0,6.666666666666667,6,0.32
2024,502.0,Saraperos de Saltillo,676802,Bryan Blanton,1,RP,13,0,10,15.0,11,2,1,3,10,7,0,17,0,0.327,52,0.407,0.577,0.984,0,0,,0,268,8.485714285714286,11.2,3,0,0,1,0,1,11,2.0571428571428574,59,35,13.0,0,0.0,165,0.6156716417910447,0.0,0,1,0.0,30,0.67,1.0,22.97142857142857,3.0,1.4285714285714286,7.714285714285714,5.4,13.114285714285716,8.485714285714286,2.3142857142857145,3.0,0.0,0.0,0.0,0,SLT,0,11.666666666666666,11,0.359
2024,502.0,Saraperos de Saltillo,695870,Richard Brito,1,RP,2,0,3,1.0,2,1,0,0,2,1,0,3,0,0.375,8,0.4,0.5,0.9,0,2,100.0,1,30,9.0,2.0,0,0,0,0,0,0,2,2.0,10,6,2.0,0,0.0,18,0.6,0.0,0,0,0.0,4,3.0,,15.0,1.0,2.0,9.0,4.5,13.5,9.0,0.0,3.0,1.0,0.0,0.0,1,SLT,0,2.0,2,0.429
2024,520.0,Pericos de Puebla,683138,Fernando Lozano,1,SP,1,1,1,6.0,0,0,0,0,3,2,0,1,0,0.091,11,0.231,0.091,0.322,0,0,,0,56,0.0,3.1,0,0,0,0,0,0,0,0.8999999999999999,13,10,1.0,0,0.0,29,0.5178571428571429,0.0,0,0,0.0,1,0.17,,16.8,0.0,1.5,8.1,5.3999999999999995,2.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,PUE,0,3.3333333333333335,1,0.125
2024,520.0,Pericos de Puebla,666627,Faustino Carrera,1,SP,2,2,6,12.0,2,1,0,0,9,0,0,7,0,0.206,34,0.206,0.235,0.44099999999999995,0,0,,1,125,1.9285714285714284,9.1,1,0,0,0,0,0,2,0.75,34,28,2.0,0,0.0,93,0.744,0.0,0,0,0.0,8,0.5,1.0,13.392857142857142,0.0,inf,8.678571428571429,0.0,6.75,1.9285714285714284,0.0,0.0,0.0,0.0,0.0,0,PUE,1,9.333333333333334,6,0.28
2024,520.0,Pericos de Puebla,660788,Jesus Vargas,1,"SP, RP",17,16,100,86.0,45,15,3,11,58,20,1,96,5,0.287,334,0.334,0.449,0.783,1,6,85.7,11,1313,4.482213438735178,84.1,5,3,0,0,0,0,42,1.3754940711462451,365,253,17.0,0,0.0,850,0.6473724295506473,5.0,0,4,0.0,150,1.16,0.625,15.569169960474309,0.0,2.9,6.1897233201581034,2.1343873517786562,10.24505928853755,4.8023715415019765,1.173913043478261,1.0,0.0,0.0,3.0,3,PUE,2,84.33333333333333,67,0.317
2024,520.0,Pericos de Puebla,665789,Kenny Hernandez,1,"SP, RP",21,1,24,13.0,13,0,0,2,12,7,0,24,3,0.329,73,0.41,0.411,0.821,0,0,,3,290,5.294117647058823,17.0,2,2,0,1,2,1,10,1.8235294117647058,83,51,21.0,0,0.0,191,0.6586206896551724,3.0,0,1,0.0,30,1.85,0.5,17.058823529411764,3.0,1.7142857142857142,6.352941176470588,3.7058823529411766,12.705882352941176,6.882352941176471,1.0588235294117647,14.0,5.0,0.0,0.0,0,PUE,0,17.0,22,0.373
2024,520.0,Pericos de Puebla,622774,José Manuel Fernández,1,RP,20,0,16,17.0,10,1,1,4,9,7,1,14,1,0.25,56,0.344,0.518,0.862,1,0,0.0,2,246,6.0,15.0,0,0,0,1,4,1,10,1.4,64,45,20.0,0,0.0,146,0.5934959349593496,1.0,0,0,0.0,29,0.94,,16.4,2.0,1.2857142857142858,5.4,4.2,8.4,6.0,2.4,21.0,6.0,0.0,0.0,0,PUE,0,15.0,8,0.233
2024,520.0,Pericos de Puebla,666669,Elkin Alcala,1,RP,19,0,13,23.0,14,4,0,2,13,16,2,22,0,0.333,66,0.452,0.485,0.937,1,4,80.0,1,363,7.132075471698113,17.2,1,2,8,13,0,5,14,2.150943396226415,87,53,19.0,0,0.0,203,0.559228650137741,0.0,0,1,0.0,32,0.57,0.333,20.547169811320753,13.0,0.8125,6.6226415094339615,8.150943396226415,11.20754716981132,7.132075471698113,1.0188679245283019,15.0,5.0,0.0,3.0,2,PUE,0,17.666666666666668,16,0.377
2024,520.0,Pericos de Puebla,682845,Rito Lugo,1,SP,4,4,15,12.0,16,0,0,1,8,9,0,18,2,0.346,52,0.46,0.404,0.8640000000000001,1,0,0.0,1,251,7.5,12.0,1,2,0,0,0,0,10,2.25,64,36,4.0,0,0.0,148,0.5896414342629482,2.0,0,2,0.0,21,1.25,0.333,20.916666666666668,0.0,0.8888888888888888,6.0,6.75,13.5,12.0,0.75,0.0,0.0,0.0,1.0,0,PUE,0,12.0,17,0.395
2024,520.0,Pericos de Puebla,676339,Sean Rackoski,1,RP,6,0,10,3.0,6,3,0,1,4,0,0,9,1,0.346,26,0.37,0.577,0.947,1,1,50.0,1,75,8.526315789473685,6.1,0,1,0,0,0,0,6,1.4210526315789473,27,19,6.0,0,0.0,50,0.6666666666666666,1.0,0,1,0.0,15,3.33,0.0,11.842105263157896,1.0,inf,5.684210526315789,0.0,12.789473684210527,8.526315789473685,1.4210526315789473,4.0,0.0,0.0,0.0,0,PUE,0,6.333333333333333,5,0.381
2024,520.0,Pericos de Puebla,592709,Evan Rutckyj,1,RP,1,0,2,0.0,1,0,0,0,0,1,0,1,0,0.333,3,0.5,0.333,0.833,0,1,100.0,1,18,9.0,1.0,0,0,0,0,0,0,1,2.0,4,3,1.0,0,0.0,8,0.4444444444444444,0.0,0,0,0.0,1,2.0,,18.0,1.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,PUE,0,1.0,1,0.333
2024,520.0,Pericos de Puebla,602513,Gonzalo Sanudo,1,RP,2,0,1,1.0,3,2,0,1,1,0,0,5,0,0.625,8,0.625,1.25,1.875,0,0,,0,25,27.0,1.0,0,0,0,0,0,0,3,5.0,8,3,2.0,0,0.0,16,0.64,0.0,0,0,0.0,10,1.0,,25.0,0.0,inf,9.0,0.0,45.0,27.0,9.0,5.0,5.0,0.0,0.0,0,PUE,0,1.0,2,0.667
2024,523.0,Piratas de Campeche,570502,Loiger Padron,1,RP,7,0,8,8.0,2,0,0,2,7,0,0,7,0,0.233,30,0.233,0.433,0.666,0,4,100.0,0,116,2.3478260869565215,7.2,1,0,0,0,2,0,2,0.9130434782608695,30,23,7.0,0,0.0,72,0.6206896551724138,0.0,0,0,0.0,13,1.0,1.0,15.130434782608695,1.0,inf,8.217391304347826,0.0,8.217391304347826,2.3478260869565215,2.3478260869565215,3.0,1.0,0.0,0.0,0,CAM,0,7.666666666666667,5,0.238
