season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HBP,SF,H,AB,R,ER,G,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%,IP,IP_corrected,1B
2024,6304.0,Charros de Jalisco,828656,Luis Villavicencio,1,,0.0,8,0.0,0.125,0.0,0.125,0.0,3.8571428571428568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,3.0,0.0,0.0,0.0,14,3,7,5.0,58.6,12.43,3.625,12.5,0.0,0.0,,0.0,4,0,0,3,0,0,0,0,JAL,17,4,6,3,RP,0,0,1,29,0.0,0,0,0,7,0,0,2,0.0,10.3,21.4,57.1,42.9,0.0,0.0,-12.5,20.7,10.3,50.0,2.1,2.3333333333333335,0
2024,560.0,Acereros del Norte,452061,Zach Phillips,1,0.667,1.8493150684931507,99,0.299,0.32,0.326,0.646,4.438356164383562,2.589041095890411,0.0,8.506849315068493,1.7142857142857142,25.0,9.0,11.0,1.0,2.0,3.0,0.0,2.0,3,1,2.0,18.0,0.0,0.0,0.0,163,25,79,12.0,63.4,15.16,3.727,7.1,12.1,0.0,0.583,0.058,20,5,2,29,2,1,9,11,MVA,234,59,96,71,RP,0,12,7,369,0.267,1,3,23,86,5,5,31,0.0,6.8,15.3,27.8,50.6,13.9,7.6,5.1,26.0,19.2,59.6,24.1,24.333333333333332,19
2024,560.0,Acereros del Norte,573064,Vidal Nuño,1,1.0,3.34020618556701,132,0.308,0.302,0.415,0.717,7.515463917525772,1.11340206185567,1.3917525773195876,9.185567010309278,6.75,26.0,8.0,9.0,0.0,1.0,1.0,0.0,2.0,3,0,4.0,21.0,0.0,0.0,0.0,254,58,99,17.0,69.1,15.4,3.773,3.0,20.5,0.038,0.148,0.146,14,10,5,37,8,0,16,9,MVA,344,90,146,88,RP,5,27,4,498,0.268,2,0,33,123,12,11,42,22.7,11.6,22.8,22.2,46.5,21.2,10.1,17.4,29.3,17.7,68.2,32.1,32.333333333333336,25
2024,560.0,Acereros del Norte,595798,R.J. Alaniz,1,0.571,2.8285714285714287,150,0.408,0.345,0.394,0.739,10.028571428571428,2.3142857142857145,0.2571428571428571,10.542857142857143,4.333333333333333,2.0,2.0,0.0,0.0,4.0,1.0,0.0,32.0,8,1,3.0,23.0,1.0,1.0,0.0,301,89,101,5.0,65.9,16.43,3.833,6.0,26.0,0.007,0.231,0.095,16,9,8,27,4,1,21,15,MVA,379,97,164,75,RP,1,39,9,575,0.299,1,1,41,137,11,9,35,5.0,15.5,29.6,19.8,41.6,28.7,9.9,20.0,28.5,13.0,64.7,35.0,35.0,31
2024,560.0,Acereros del Norte,605652,Julio Vivas,1,,11.172413793103448,47,0.4,0.404,0.488,0.892,6.517241379310345,1.8620689655172415,0.9310344827586208,13.965517241379311,3.5,8.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0,2.0,5.0,0.0,0.0,0.0,79,23,36,19.0,63.6,16.76,3.447,4.3,14.9,0.021,0.286,0.14,3,3,0,15,3,2,6,4,MVA,103,24,47,24,RP,1,7,2,162,0.349,2,0,15,43,12,9,9,16.7,14.2,29.1,16.7,52.8,16.7,13.9,10.6,29.0,14.8,51.1,9.2,9.666666666666666,11
2024,560.0,Acereros del Norte,605891,Luis Rico,1,0.0,27.0,12,0.2,0.545,0.833,1.3780000000000001,4.5,18.0,4.5,9.0,0.25,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,1.0,0.0,10,1,7,0.0,39.5,21.5,3.583,33.3,8.3,0.083,4.0,0.5,2,0,0,3,1,0,0,1,MVA,17,3,7,6,RP,1,1,4,43,0.333,0,1,2,6,6,4,3,33.3,2.3,10.0,42.9,57.1,0.0,0.0,-25.0,16.3,14.0,25.0,2.0,2.0,1
2024,560.0,Acereros del Norte,619854,Carlos Bustamante,1,0.667,3.9705882352941173,93,0.286,0.3,0.41,0.71,7.147058823529411,2.3823529411764706,1.1911764705882353,8.338235294117647,3.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,4,0,2.0,16.0,2.0,0.0,0.0,144,39,69,8.0,64.1,13.15,3.204,6.5,19.4,0.032,0.333,0.157,13,9,2,24,6,0,8,7,MVA,191,57,85,46,RP,3,18,6,298,0.253,0,1,21,83,10,9,25,15.8,13.1,27.1,27.5,44.9,14.5,13.0,12.9,28.5,15.4,61.3,22.2,22.666666666666668,14
2024,560.0,Acereros del Norte,639238,Edgar Arredondo,1,0.8,3.5526315789473686,206,0.268,0.297,0.364,0.661,5.861842105263158,1.9539473684210527,0.8881578947368421,7.99342105263158,3.0,1.0,1.0,7.0,2.0,3.0,1.0,0.0,0.0,8,0,7.0,31.0,2.0,0.0,0.0,359,80,158,34.0,64.4,14.09,3.466,5.3,16.0,0.024,0.333,0.123,25,8,8,72,7,1,19,18,MVA,460,125,181,101,"SP, RP",5,33,11,714,0.241,4,0,45,187,20,18,10,15.6,11.2,22.3,20.3,57.0,17.1,5.7,10.7,25.4,14.1,60.7,50.2,50.666666666666664,32
2024,560.0,Acereros del Norte,641855,Ian McKinney,1,0.5,6.872727272727273,86,0.317,0.372,0.487,0.859,6.381818181818182,4.418181818181819,1.9636363636363638,11.290909090909091,1.4444444444444444,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2,0,1.0,16.0,0.0,0.0,0.0,147,36,64,10.0,62.2,17.18,3.663,10.5,15.1,0.047,0.692,0.184,11,8,4,18,6,0,11,6,MVA,196,54,82,46,SP,4,13,9,315,0.303,0,1,23,76,14,14,5,23.5,11.4,24.5,26.6,37.5,23.4,12.5,4.7,26.0,14.6,62.8,18.1,18.333333333333332,17
2024,560.0,Acereros del Norte,650378,Ofelky Peralta,1,,7.363636363636364,20,0.429,0.45,0.353,0.8029999999999999,7.363636363636364,7.363636363636364,0.0,14.727272727272728,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7.0,1.0,0.0,0.0,33,9,14,1.0,54.2,19.64,3.6,15.0,15.0,0.0,1.0,0.0,3,2,0,3,1,0,1,4,MVA,39,11,15,6,RP,0,3,3,72,0.353,0,0,6,17,3,3,3,0.0,12.5,27.3,28.6,50.0,7.1,14.3,0.0,20.8,8.3,55.0,3.2,3.6666666666666665,6
2024,560.0,Acereros del Norte,650813,Luis Escobar,1,0.571,5.230366492146597,280,0.283,0.366,0.467,0.833,4.947643979057592,4.523560209424084,1.4136125654450262,9.329842931937174,1.09375,2.0,0.0,15.0,0.0,4.0,5.0,1.0,1.0,13,2,9.0,43.0,6.0,0.0,1.0,432,81,209,46.0,57.0,16.18,3.679,11.4,12.5,0.036,0.914,0.194,46,8,10,79,17,1,32,16,MVA,587,149,233,152,"SP, RP",10,35,32,1030,0.273,4,1,66,242,37,31,18,15.9,7.9,18.8,30.1,45.5,20.1,4.3,1.1,22.6,14.8,53.2,63.2,63.666666666666664,41
2024,560.0,Acereros del Norte,650869,Rodolfo Martinez,1,0.0,6.267857142857142,83,0.304,0.341,0.437,0.778,7.232142857142857,4.339285714285714,0.9642857142857142,9.160714285714285,1.6666666666666667,2.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,4,1,1.0,12.0,1.0,0.0,0.0,154,38,59,18.0,58.7,17.52,3.94,10.8,18.1,0.024,0.6,0.169,14,0,3,23,3,0,7,9,MVA,192,42,76,38,RP,2,15,9,327,0.268,0,2,19,71,13,12,19,11.8,11.6,24.7,28.8,54.2,16.9,0.0,7.2,23.2,11.6,50.6,18.2,18.666666666666668,12
2024,560.0,Acereros del Norte,657090,Brac Warren,1,0.0,5.7375,116,0.296,0.322,0.29,0.612,9.45,4.725,0.33749999999999997,7.425,2.0,3.0,1.0,9.0,6.0,2.0,1.0,0.0,0.0,2,1,2.0,21.0,1.0,0.0,0.0,221,64,73,17.0,62.7,17.78,4.086,12.1,24.1,0.009,0.5,0.07,19,6,3,23,4,1,12,5,MVA,297,67,140,76,RP,1,28,14,474,0.22,1,0,22,100,17,12,30,4.3,13.5,29.0,31.5,38.4,20.5,9.6,12.1,29.5,16.0,57.8,26.2,26.666666666666668,18
2024,560.0,Acereros del Norte,658140,Wilmer Rios,1,0.545,4.622568093385214,365,0.305,0.318,0.374,0.692,5.357976653696498,2.206225680933852,0.5252918287937743,9.560311284046692,2.4285714285714284,0.0,0.0,15.0,11.0,0.0,4.0,6.0,0.0,18,1,5.0,57.0,1.0,0.0,1.0,675,156,290,48.0,64.3,15.35,3.603,5.8,14.0,0.014,0.412,0.104,51,27,17,104,19,0,39,33,MVA,846,225,324,168,SP,5,51,21,1315,0.27,3,1,91,337,44,39,17,7.1,11.9,23.1,24.1,47.2,19.3,9.3,8.2,24.6,12.8,61.6,85.2,85.66666666666667,67
2024,560.0,Acereros del Norte,658305,Edgar García,1,1.0,14.142857142857142,41,0.25,0.512,0.655,1.167,2.5714285714285716,15.428571428571429,3.857142857142857,11.571428571428571,0.16666666666666666,8.0,5.0,8.0,4.0,0.0,1.0,0.0,1.0,1,0,3.0,11.0,3.0,0.0,0.0,63,20,27,8.0,50.0,24.0,4.098,29.3,4.9,0.073,6.0,0.345,4,2,0,12,4,0,5,0,MVA,84,17,41,21,RP,3,2,12,168,0.31,0,0,9,29,11,8,12,37.5,11.9,31.7,29.6,44.4,18.5,7.4,-24.4,24.4,12.5,41.5,7.0,7.0,5
2024,560.0,Acereros del Norte,665093,Zac Grotz,1,0.875,2.5826086956521737,314,0.346,0.309,0.336,0.645,9.508695652173913,2.2304347826086954,0.4695652173913043,8.804347826086955,4.2631578947368425,0.0,0.0,10.0,3.0,3.0,3.0,6.0,0.0,8,1,10.0,46.0,4.0,0.0,1.0,574,158,211,67.0,65.7,15.12,3.691,6.1,25.8,0.013,0.235,0.076,31,5,12,88,11,1,34,29,MVA,761,197,336,178,SP,4,81,19,1159,0.26,2,1,75,289,22,20,14,9.5,13.6,27.5,19.9,55.5,21.8,2.8,19.7,29.0,15.4,62.7,76.2,76.66666666666667,62
2024,560.0,Acereros del Norte,674381,Moises Lugo,1,0.0,3.5217391304347823,37,0.364,0.405,0.419,0.8240000000000001,9.391304347826086,5.869565217391304,1.1739130434782608,10.565217391304348,1.6,8.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1,0,0.0,5.0,4.0,0.0,0.0,74,23,23,6.0,60.9,20.35,4.216,13.5,21.6,0.027,0.625,0.129,4,3,1,6,1,0,4,4,MVA,95,22,43,20,RP,1,8,5,156,0.29,1,0,9,31,3,3,11,20.0,14.7,31.1,21.7,43.5,21.7,13.0,8.1,27.6,12.8,59.5,7.2,7.666666666666667,7
2024,560.0,Acereros del Norte,679721,Joey Pulido,1,,5.215909090909091,119,0.272,0.308,0.425,0.733,6.75,2.4545454545454546,1.5340909090909092,8.28409090909091,2.75,23.0,11.0,7.0,2.0,3.0,3.0,0.0,3.0,3,0,3.0,17.0,2.0,0.0,0.0,217,53,88,15.0,63.4,14.63,3.605,6.7,18.5,0.042,0.364,0.17,15,10,6,30,5,0,9,13,MVA,272,62,104,51,RP,5,22,8,429,0.255,1,2,27,106,17,15,26,25.0,12.4,24.4,22.7,48.9,17.0,11.4,11.8,24.2,11.9,52.1,29.1,29.333333333333332,19
2024,560.0,Acereros del Norte,680600,Samuel Burgos,1,,6.352941176470588,25,0.333,0.36,0.409,0.7689999999999999,6.352941176470588,3.176470588235294,0.0,9.529411764705882,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1.0,8.0,0.0,0.0,0.0,41,10,18,15.0,69.0,14.82,3.36,8.0,16.0,0.0,0.5,0.136,1,1,1,9,0,0,3,3,MVA,58,16,25,15,RP,0,4,2,84,0.273,1,0,6,22,4,3,3,0.0,11.9,24.4,5.6,66.7,22.2,5.6,8.0,29.8,17.9,64.0,5.2,5.666666666666667,3
2024,560.0,Acereros del Norte,681501,Chavez Fernander,1,0.667,2.3736263736263736,121,0.224,0.269,0.229,0.498,8.307692307692308,3.5604395604395607,0.2967032967032967,5.340659340659341,2.3333333333333335,10.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,3,0,2.0,12.0,1.0,0.0,0.0,201,58,79,30.0,63.0,13.98,3.504,9.9,23.1,0.008,0.429,0.057,17,5,8,31,2,0,11,5,MVA,267,74,122,64,RP,1,28,12,424,0.171,2,0,18,105,8,7,35,5.3,13.7,28.9,24.1,45.6,24.1,6.3,13.2,28.8,15.1,61.2,30.1,30.333333333333332,14
2024,560.0,Acereros del Norte,682072,Stevie Ledesma,1,0.0,5.0625,46,0.343,0.391,0.512,0.903,4.21875,3.375,1.6875,11.8125,1.25,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1,0,0.0,9.0,0.0,0.0,1.0,95,22,37,2.0,63.1,19.03,4.413,8.7,10.9,0.043,0.8,0.171,10,2,1,10,3,0,6,5,MVA,128,24,55,33,"SP, RP",2,5,4,203,0.341,0,1,14,41,6,6,5,15.4,10.8,23.2,35.1,40.5,18.9,5.4,2.2,27.1,16.3,52.2,10.2,10.666666666666666,11
2024,560.0,Acereros del Norte,682494,Jameson McGrane,1,0.0,4.319999999999999,37,0.32,0.351,0.3,0.651,7.56,5.3999999999999995,0.0,8.639999999999999,1.4,3.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,1,0,1.0,5.0,0.0,0.0,0.0,70,16,25,11.0,65.8,17.88,4.027,13.5,18.9,0.0,0.714,0.033,6,2,0,9,2,0,2,4,MVA,98,21,42,26,RP,0,7,5,149,0.267,0,2,8,30,4,3,11,0.0,10.7,22.9,32.0,52.0,8.0,8.0,5.4,28.2,17.4,56.8,8.1,8.333333333333334,7
2024,560.0,Acereros del Norte,701063,Pablo Tellez,1,0.625,4.764705882352941,224,0.34,0.351,0.462,0.813,8.294117647058824,3.5294117647058822,1.2352941176470589,10.058823529411764,2.35,2.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,10,2,5.0,36.0,2.0,0.0,0.0,420,101,156,45.0,64.3,17.51,3.987,8.9,21.0,0.031,0.426,0.176,33,6,8,52,15,0,24,18,MVA,574,142,253,152,"SP, RP",7,47,20,893,0.286,1,2,57,199,27,25,17,14.6,11.3,24.0,30.8,44.9,20.5,3.8,12.1,28.3,17.0,63.4,51.0,51.0,38
2024,560.0,Acereros del Norte,805678,Joe Riley,1,0.333,3.661016949152542,157,0.253,0.265,0.308,0.573,9.152542372881355,2.7457627118644066,0.9152542372881355,6.635593220338983,3.3333333333333335,0.0,0.0,7.0,3.0,0.0,1.0,0.0,6.0,1,1,3.0,21.0,0.0,0.0,0.0,339,85,105,20.0,69.1,15.94,3.994,7.6,25.5,0.025,0.3,0.105,27,10,2,37,10,2,7,10,MVA,433,112,178,93,RP,4,40,12,627,0.203,0,0,29,143,16,16,41,10.8,13.6,25.1,35.2,44.8,8.6,11.4,17.8,28.4,14.8,71.3,39.1,39.333333333333336,23
2024,560.0,Acereros del Norte,807608,Jose Mora,1,1.0,2.892857142857143,41,0.357,0.341,0.324,0.665,8.678571428571429,3.8571428571428568,0.0,9.642857142857142,2.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2,0,2.0,6.0,0.0,0.0,0.0,87,18,28,2.0,64.1,17.89,4.073,9.8,22.0,0.0,0.444,0.054,5,5,0,8,1,1,5,3,MVA,107,25,38,20,RP,0,9,4,167,0.27,0,0,10,37,3,3,7,0.0,10.8,20.7,21.4,39.3,17.9,21.4,12.2,22.8,12.0,61.0,9.1,9.333333333333334,8
2024,560.0,Acereros del Norte,828702,Jeremy Cano,1,,inf,3,1.0,1.0,1.0,2.0,,inf,,inf,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,41.2,,5.667,66.7,0.0,0.0,,0.0,0,0,0,0,0,0,1,0,MVA,7,2,4,3,SP,0,0,2,17,1.0,0,0,1,1,3,3,1,,5.9,25.0,0.0,0.0,100.0,0.0,-66.7,23.5,17.6,66.7,0.0,0.0,1
2024,562.0,Sultanes de Monterrey,504083,Jorge Rondon,1,0.667,3.570247933884297,175,0.312,0.364,0.373,0.737,4.909090909090909,4.016528925619834,0.22314049586776857,9.148760330578511,1.2222222222222223,9.0,3.0,10.0,3.0,1.0,2.0,0.0,16.0,12,0,5.0,28.0,6.0,1.0,0.0,305,63,131,12.0,58.6,16.36,3.771,10.3,12.6,0.006,0.818,0.1,27,13,4,46,9,0,17,15,MTY,387,96,140,77,RP,1,22,18,660,0.273,4,1,41,150,16,15,41,2.8,9.5,20.7,27.5,46.6,16.0,9.9,2.3,21.2,11.7,54.9,40.1,40.333333333333336,28
2024,562.0,Sultanes de Monterrey,527054,Julio Teheran,1,0.5,2.934782608695652,62,0.295,0.295,0.431,0.726,7.0434782608695645,1.7608695652173911,1.1739130434782608,8.804347826086957,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4,0,1.0,7.0,0.0,0.0,0.0,114,26,47,11.0,64.5,15.07,3.726,4.8,19.4,0.032,0.25,0.172,3,4,2,23,5,0,5,5,MTY,149,33,61,35,SP,2,12,3,231,0.259,0,0,15,58,5,4,3,25.0,11.3,22.8,17.0,59.6,14.9,8.5,14.5,26.4,15.2,53.2,15.1,15.333333333333334,9
2024,562.0,Sultanes de Monterrey,546276,Edwin Escobar,1,,6.75,18,0.364,0.333,0.4,0.7330000000000001,11.25,4.5,0.0,9.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,32,11,11,5.0,61.2,16.75,3.722,11.1,27.8,0.0,0.4,0.133,3,1,0,3,3,0,1,0,MTY,41,8,20,9,RP,0,5,2,67,0.267,0,1,4,15,3,3,4,0.0,16.4,34.4,54.5,27.3,9.1,9.1,16.7,29.9,13.4,44.4,4.0,4.0,2
2024,562.0,Sultanes de Monterrey,593144,Richard Rodríguez,1,0.5,5.008064516129032,165,0.295,0.279,0.386,0.665,11.32258064516129,1.7419354838709677,1.5241935483870968,7.620967741935483,6.5,11.0,5.0,4.0,2.0,3.0,3.0,0.0,10.0,3,0,2.0,17.0,3.0,0.0,0.0,308,99,102,24.0,66.1,15.92,3.988,4.8,31.5,0.042,0.154,0.157,29,3,6,29,12,0,14,9,MTY,435,109,224,125,RP,7,52,8,658,0.229,3,1,35,153,23,19,41,17.1,15.0,32.1,40.2,37.3,19.6,2.9,26.7,34.0,19.0,66.1,41.1,41.333333333333336,25
2024,562.0,Sultanes de Monterrey,601978,Fabian Cota,1,0.667,5.1923076923076925,111,0.338,0.342,0.48,0.8220000000000001,8.307692307692308,2.423076923076923,1.0384615384615385,9.692307692307692,3.4285714285714284,9.0,4.0,11.0,3.0,1.0,2.0,0.0,1.0,7,2,3.0,12.0,1.0,0.0,1.0,227,72,77,7.0,63.2,17.23,4.036,6.3,21.6,0.027,0.292,0.2,11,7,5,26,11,0,10,7,MTY,283,63,124,52,RP,3,24,7,448,0.28,3,1,28,100,15,15,30,13.6,16.1,31.7,28.6,42.9,19.5,9.1,15.3,27.7,11.6,56.8,26.0,26.0,16
2024,562.0,Sultanes de Monterrey,605501,Stephen Tarpley,1,0.7,4.444444444444445,352,0.345,0.352,0.393,0.745,8.333333333333334,3.888888888888889,0.5555555555555556,9.333333333333334,2.142857142857143,0.0,0.0,9.0,5.0,9.0,4.0,4.0,0.0,20,1,12.0,41.0,6.0,4.0,2.0,578,155,239,50.0,64.2,15.99,3.679,9.9,21.3,0.014,0.467,0.12,39,11,10,95,16,0,35,33,MTY,831,225,403,248,SP,5,75,35,1295,0.273,3,1,84,308,40,37,17,9.1,12.0,26.8,23.0,53.6,18.8,4.6,11.4,31.1,19.2,63.9,81.0,81.0,58
2024,562.0,Sultanes de Monterrey,622492,Keury Mella,1,0.75,4.853932584269662,132,0.279,0.374,0.396,0.77,2.1235955056179776,5.157303370786517,0.6067415730337078,9.404494382022472,0.4117647058823529,15.0,5.0,9.0,4.0,0.0,1.0,0.0,3.0,7,0,4.0,27.0,4.0,0.0,0.0,228,41,107,14.0,56.6,16.62,3.735,12.9,5.3,0.015,2.429,0.117,19,7,4,46,8,0,11,12,MTY,279,63,91,50,RP,2,7,17,493,0.279,1,2,31,111,16,15,33,7.4,8.3,18.0,25.2,54.2,14.0,6.5,-7.6,18.5,10.1,47.7,29.2,29.666666666666668,22
2024,562.0,Sultanes de Monterrey,627893,Carlos Belen,1,0.2,3.5217391304347823,166,0.347,0.354,0.392,0.746,6.808695652173912,3.28695652173913,0.4695652173913043,10.095652173913043,2.0714285714285716,28.0,13.0,6.0,2.0,0.0,1.0,0.0,11.0,7,1,7.0,30.0,6.0,0.0,0.0,330,81,122,14.0,66.0,16.64,3.843,8.4,17.5,0.012,0.483,0.101,19,8,5,47,8,0,17,18,MTY,421,96,170,89,RP,2,29,14,638,0.291,1,1,43,148,15,14,46,7.4,12.7,24.5,22.1,53.3,18.0,6.6,9.0,26.6,13.9,57.8,38.1,38.333333333333336,33
2024,562.0,Sultanes de Monterrey,643588,Tyler Viza,1,0.778,3.4177215189873418,327,0.319,0.325,0.445,0.77,7.063291139240507,2.278481012658228,0.9113924050632911,9.341772151898734,3.1,0.0,0.0,8.0,0.0,4.0,3.0,4.0,0.0,24,2,12.0,42.0,3.0,0.0,0.0,624,137,241,58.0,67.0,15.94,3.85,6.1,19.0,0.024,0.323,0.173,41,15,11,92,20,0,39,23,MTY,844,222,349,212,SP,8,62,20,1259,0.272,4,1,82,301,30,29,16,13.1,10.9,22.0,25.3,47.7,20.7,6.2,12.8,27.7,16.8,67.9,79.0,79.0,48
2024,562.0,Sultanes de Monterrey,660508,Norwith Gudiño,1,0.5,6.102739726027398,211,0.266,0.333,0.418,0.751,7.027397260273973,4.438356164383562,1.4794520547945207,8.321917808219178,1.5833333333333333,1.0,0.0,8.0,3.0,4.0,3.0,0.0,1.0,6,1,2.0,30.0,2.0,1.0,1.0,373,86,148,43.0,62.2,16.36,3.773,11.4,18.0,0.038,0.632,0.174,32,16,3,52,12,0,14,19,MTY,495,113,203,117,"SP, RP",8,38,24,796,0.245,1,1,45,184,33,30,15,18.2,10.8,23.1,29.7,48.0,11.5,10.8,6.6,25.5,14.7,53.6,48.2,48.666666666666664,30
2024,562.0,Sultanes de Monterrey,663884,Nolan Kingham,1,0.75,4.714285714285714,183,0.303,0.319,0.392,0.7110000000000001,6.857142857142857,3.0,0.8571428571428571,9.428571428571429,2.2857142857142856,0.0,0.0,3.0,2.0,0.0,1.0,2.0,3.0,7,1,3.0,29.0,2.0,1.0,0.0,310,78,137,34.0,66.0,14.93,3.426,7.7,17.5,0.022,0.438,0.127,20,13,3,57,8,0,19,17,MTY,414,112,181,103,"SP, RP",4,32,14,627,0.265,0,2,44,166,22,17,14,14.3,12.4,25.2,20.4,54.0,16.1,9.5,9.8,28.9,16.4,61.2,42.0,42.0,32
2024,562.0,Sultanes de Monterrey,664196,Tanner Anderson,1,0.6,5.878228782287823,385,0.338,0.357,0.448,0.8049999999999999,6.276752767527675,3.2878228782287824,0.996309963099631,10.361623616236162,1.9090909090909092,0.0,0.0,12.0,5.0,2.0,4.0,4.0,0.0,20,1,20.0,78.0,0.0,0.0,0.0,676,145,289,84.0,66.0,15.33,3.597,8.6,16.4,0.026,0.524,0.149,47,15,6,117,23,0,38,43,MTY,914,223,376,231,SP,10,63,33,1385,0.299,0,3,104,348,59,56,18,14.3,10.5,21.4,24.2,55.4,15.2,5.2,7.8,27.1,16.7,57.9,90.1,90.33333333333333,73
2024,562.0,Sultanes de Monterrey,669105,Zach Muckenhirn,1,1.0,1.0384615384615385,32,0.292,0.281,0.387,0.668,6.230769230769231,1.0384615384615385,1.0384615384615385,8.307692307692308,6.0,8.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,1,0,2.0,5.0,0.0,0.0,1.0,54,14,25,6.0,63.6,14.88,4.031,3.1,18.8,0.031,0.167,0.129,4,3,1,9,2,0,3,3,MTY,82,20,40,26,RP,1,6,1,129,0.258,0,0,8,31,1,1,9,16.7,10.9,25.9,24.0,48.0,16.0,12.0,15.6,31.0,20.2,62.5,8.2,8.666666666666666,6
2024,562.0,Sultanes de Monterrey,670328,Juan Gámez,1,0.333,5.785714285714286,106,0.417,0.4,0.394,0.794,8.1,3.4714285714285715,0.38571428571428573,11.957142857142857,2.3333333333333335,6.0,3.0,6.0,4.0,3.0,2.0,0.0,13.0,3,0,4.0,20.0,7.0,0.0,1.0,200,57,74,12.0,64.5,17.53,3.858,8.5,19.8,0.009,0.429,0.064,8,1,6,28,4,0,15,12,MTY,264,63,117,60,RP,1,21,9,409,0.33,2,0,31,94,15,15,27,8.3,13.9,28.5,16.2,54.1,28.4,1.4,11.3,28.6,14.7,59.4,23.1,23.333333333333332,27
2024,562.0,Sultanes de Monterrey,673258,Michel Baez,1,1.0,9.0,26,0.267,0.385,0.4,0.785,7.5,6.0,1.5,7.5,1.25,5.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0,0,1.0,3.0,1.0,0.0,0.0,57,16,16,6.0,56.6,18.83,4.346,15.4,19.2,0.038,0.8,0.15,6,0,1,4,2,0,1,2,MTY,64,11,23,7,RP,1,5,4,113,0.25,1,1,5,20,6,5,7,12.5,14.2,28.1,50.0,37.5,12.5,0.0,3.8,20.4,6.2,42.3,6.0,6.0,4
2024,562.0,Sultanes de Monterrey,675880,Daniel De La Fuente,1,,10.0,44,0.286,0.386,0.692,1.0779999999999998,7.0,5.0,4.0,12.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,2.0,2.0,1.0,0.0,91,25,32,5.0,58.9,21.11,4.318,11.4,15.9,0.091,0.714,0.385,3,7,1,9,4,0,5,3,MTY,112,24,46,21,"SP, RP",4,7,5,190,0.308,0,0,12,39,10,10,5,57.1,13.2,27.5,21.9,37.5,18.8,21.9,4.5,24.2,11.1,54.5,9.0,9.0,5
2024,562.0,Sultanes de Monterrey,676190,Carlos Morales,1,,18.9,40,0.538,0.487,0.694,1.181,10.799999999999999,4.05,2.6999999999999997,21.599999999999998,2.6666666666666665,3.0,2.0,5.0,4.0,1.0,0.0,0.0,1.0,3,0,0.0,5.0,0.0,0.0,0.0,73,14,29,2.0,64.9,22.2,3.7,7.5,20.0,0.05,0.375,0.25,3,5,0,5,5,0,6,5,MTY,96,25,37,23,RP,2,8,3,148,0.444,0,0,16,36,14,10,6,25.0,9.5,19.2,27.6,34.5,20.7,17.2,12.5,25.0,15.5,62.5,6.2,6.666666666666667,11
2024,562.0,Sultanes de Monterrey,680653,Denny Roman,1,1.0,2.479591836734694,136,0.295,0.338,0.325,0.663,7.714285714285714,4.408163265306123,0.5510204081632654,7.714285714285714,1.75,24.0,6.0,8.0,1.0,5.0,0.0,0.0,1.0,4,0,6.0,17.0,2.0,0.0,2.0,238,66,90,33.0,59.9,16.35,3.926,11.8,20.6,0.015,0.571,0.085,18,5,0,39,4,0,10,14,MTY,320,64,145,79,RP,2,28,16,534,0.239,2,1,28,117,9,9,33,9.1,12.4,27.7,24.4,58.9,11.1,5.6,8.8,27.2,14.8,47.1,32.2,32.666666666666664,22
