season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%
2024,5567.0,El Aguila de Veracruz,607439,Herlis Rodriguez,8,CF,414,148.0,112.0,3.0,2,0.37,30.0,9.0,1.0,40.0,1594,3.85,10.9,18.4,0.012,0.592,0.115,2.0,0.0,45,715,165,284,20,10,102,23,0,41,43,VER,5,76,45,355,107,7.4,10.4,23.1,23.9,51.1,18.0,7.0,0.075
2024,5567.0,El Aguila de Veracruz,451713,Carlos Peguero,10,DH,23,8.0,13.0,0.0,0,0.667,2.0,0.0,0.0,2.0,112,4.87,13.0,47.8,0.0,0.273,0.1,1.0,0.0,1,44,17,9,0,0,2,5,0,0,1,VER,0,11,3,20,6,0.0,15.2,38.6,66.7,33.3,0.0,0.0,0.348
2024,5567.0,El Aguila de Veracruz,606340,Edwin Espinal,3,1B,338,121.0,157.0,0.0,6,0.302,17.0,4.0,11.0,56.0,1331,3.938,5.3,10.1,0.021,0.529,0.1,4.0,1.0,64,650,117,282,28,13,87,17,0,40,33,VER,7,34,18,310,90,8.6,8.8,18.0,28.7,42.6,18.8,9.9,0.04800000000000001
2024,5567.0,El Aguila de Veracruz,620442,Wendell Rijo,4,2B,44,12.0,16.0,2.0,1,0.314,1.0,0.0,0.0,4.0,159,3.614,6.8,9.1,0.0,0.75,0.026,1.0,0.0,6,68,13,37,3,2,15,2,0,2,7,VER,0,4,3,38,11,0.0,8.2,19.1,21.6,59.5,10.8,8.1,0.022999999999999993
2024,5567.0,El Aguila de Veracruz,516631,Gustavo Nunez,6,SS,368,122.0,140.0,3.0,2,0.3,19.0,1.0,10.0,59.0,1333,3.622,11.7,11.1,0.019,1.049,0.103,6.0,0.0,51,630,87,283,20,8,115,20,0,30,39,VER,7,41,43,319,89,9.9,6.5,13.8,25.1,54.4,13.4,7.1,-0.006000000000000005
2024,5567.0,El Aguila de Veracruz,587275,Alan Espinoza,2,C,220,87.0,91.0,4.0,2,0.312,21.0,3.0,4.0,30.0,809,3.677,8.6,15.9,0.023,0.543,0.177,4.0,0.0,33,414,94,163,11,10,56,15,0,23,15,VER,5,35,19,192,53,10.4,11.6,22.7,29.4,43.6,20.2,6.7,0.07300000000000001
2024,5567.0,El Aguila de Veracruz,641323,Luis Aviles Jr.,4,2B,56,17.0,21.0,0.0,0,0.35,3.0,0.0,1.0,10.0,200,3.571,8.9,19.6,0.0,0.455,0.059,0.0,0.0,6,109,31,40,2,2,16,0,0,4,10,VER,0,11,5,51,14,0.0,15.5,28.4,15.0,65.0,15.0,5.0,0.10700000000000001
2024,5567.0,El Aguila de Veracruz,668165,Jose Gaitan,7,LF,270,91.0,124.0,7.0,6,0.306,21.0,4.0,7.0,48.0,960,3.556,6.7,18.9,0.015,0.353,0.128,2.0,0.0,36,513,135,197,10,10,80,21,0,20,20,VER,4,51,18,235,61,7.0,14.1,26.3,28.9,50.8,15.2,5.1,0.122
2024,5567.0,El Aguila de Veracruz,664768,Connor Panas,9,RF,225,74.0,79.0,0.0,2,0.272,15.0,10.0,0.0,24.0,902,4.009,13.8,13.8,0.027,1.0,0.154,1.0,0.0,41,413,93,153,24,6,36,18,0,11,17,VER,6,31,31,182,46,10.2,10.3,22.5,38.6,34.6,11.1,15.7,0.0
2024,5567.0,El Aguila de Veracruz,549930,Alberto Carreon,10,DH,30,11.0,17.0,0.0,0,0.25,2.0,0.0,0.0,6.0,97,3.233,6.7,10.0,0.033,0.667,0.143,1.0,0.0,4,51,11,25,2,3,9,4,0,1,2,VER,1,3,2,28,7,12.5,11.3,21.6,32.0,44.0,16.0,8.0,0.033
2024,5567.0,El Aguila de Veracruz,674491,Ricky Rodriguez,10,DH,40,12.0,16.0,1.0,1,0.368,2.0,0.0,1.0,5.0,166,4.15,12.5,35.0,0.025,0.357,0.121,1.0,0.0,4,89,30,21,0,0,9,3,0,2,3,VER,1,14,5,33,8,14.3,18.1,33.7,33.3,57.1,9.5,0.0,0.22499999999999998
2024,5567.0,El Aguila de Veracruz,689161,Carlos Arellano,4,2B,237,66.0,89.0,10.0,3,0.305,13.0,6.0,3.0,35.0,850,3.586,4.6,22.8,0.008,0.204,0.082,3.0,0.0,35,430,106,166,11,10,61,15,0,15,19,VER,2,54,11,207,49,4.0,12.5,24.7,30.1,48.2,15.1,6.6,0.182
2024,5567.0,El Aguila de Veracruz,472505,Jesus Valdez,10,DH,218,69.0,117.0,0.0,1,0.258,12.0,1.0,7.0,48.0,804,3.688,7.3,15.1,0.023,0.485,0.11,1.0,0.0,32,366,84,168,23,6,60,10,2,24,11,VER,5,33,16,200,47,11.9,10.4,23.0,25.0,42.3,17.9,14.9,0.078
2024,5567.0,El Aguila de Veracruz,499926,Alex Liddi,5,3B,196,60.0,58.0,0.0,1,0.302,12.0,2.0,4.0,14.0,831,4.24,13.8,33.2,0.031,0.415,0.151,2.0,1.0,19,348,126,102,6,5,37,11,0,17,7,VER,6,65,27,166,35,20.0,15.2,36.2,29.4,43.1,21.6,5.9,0.194
2024,5567.0,El Aguila de Veracruz,603877,Fernando Flores,2,C,67,18.0,38.0,1.0,0,0.241,4.0,0.0,7.0,13.0,242,3.612,6.0,11.9,0.0,0.5,0.081,1.0,0.0,6,130,27,55,4,5,27,5,0,4,4,VER,0,8,4,62,13,0.0,11.2,20.8,20.0,56.4,16.4,7.3,0.059
2024,5567.0,El Aguila de Veracruz,599096,Dilson Herrera,4,2B,58,13.0,28.0,2.0,2,0.263,3.0,0.0,1.0,11.0,232,4.0,8.6,22.4,0.0,0.385,0.061,2.0,0.0,9,114,32,40,4,2,15,4,0,4,2,VER,0,13,5,49,10,0.0,13.8,28.1,32.5,42.5,15.0,10.0,0.138
2024,5567.0,El Aguila de Veracruz,622541,Malquin Canelo,X,X,21,7.0,15.0,0.0,0,0.4,2.0,0.0,2.0,3.0,78,3.714,4.8,47.6,0.0,0.1,0.15,0.0,0.0,1,40,14,10,1,0,4,1,0,3,0,VER,0,10,1,20,4,0.0,17.9,35.0,20.0,40.0,30.0,10.0,0.428
2024,5567.0,El Aguila de Veracruz,824002,Ricardo Rincon,3,1B,7,1.0,5.0,0.0,0,0.25,0.0,0.0,0.0,3.0,26,3.714,28.6,14.3,0.0,2.0,0.0,0.0,0.0,3,9,3,4,0,0,0,0,0,1,0,VER,0,1,2,5,1,0.0,11.5,33.3,75.0,0.0,25.0,0.0,-0.143
2024,5567.0,El Aguila de Veracruz,683110,Miguel Ojeda Jr.,2,C,25,8.0,6.0,1.0,0,0.214,2.0,1.0,0.0,3.0,81,3.24,8.0,24.0,0.04,0.333,0.19,0.0,0.0,6,43,11,16,1,2,3,3,0,0,1,VER,1,6,2,21,4,11.1,13.6,25.6,56.2,25.0,12.5,6.2,0.15999999999999998
2024,5567.0,El Aguila de Veracruz,650380,Roldani Baldwin,2,C,53,13.0,30.0,1.0,0,0.296,2.0,0.0,1.0,12.0,180,3.396,7.5,37.7,0.019,0.2,0.083,2.0,0.0,7,99,45,29,3,0,10,1,0,7,1,VER,1,20,4,48,9,12.5,25.0,45.5,27.6,37.9,24.1,10.3,0.302
2024,5567.0,El Aguila de Veracruz,650513,Manuel Melendez,X,X,6,1.0,2.0,0.0,0,0.25,0.0,0.0,0.0,0.0,25,4.167,0.0,33.3,0.0,,0.0,0.0,0.0,0,16,3,4,2,0,1,0,0,0,1,VER,0,2,0,6,1,,12.0,18.8,0.0,50.0,0.0,50.0,0.333
2024,5567.0,El Aguila de Veracruz,624933,Jose Luna,7,LF,17,2.0,8.0,0.0,0,0.333,0.0,1.0,1.0,2.0,76,4.471,17.6,41.2,0.0,0.429,0.0,0.0,0.0,1,37,15,6,0,0,3,1,0,0,1,VER,0,7,3,13,2,0.0,19.7,40.5,33.3,66.7,0.0,0.0,0.236
2024,5567.0,El Aguila de Veracruz,692442,Ivan Chavez,X,X,9,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38,4.222,0.0,44.4,0.0,,0.0,0.0,0.0,1,19,5,5,0,0,4,0,0,0,0,VER,0,4,0,9,0,0.0,13.2,26.3,20.0,80.0,0.0,0.0,0.444
2024,5567.0,El Aguila de Veracruz,815752,Ivan Lozano,X,X,2,0.0,1.0,0.0,0,,0.0,0.0,0.0,0.0,14,7.0,0.0,100.0,0.0,,0.0,0.0,0.0,0,6,1,0,0,0,0,0,0,0,0,VER,0,2,0,2,0,,7.1,16.7,,,,,1.0
2024,579.0,Guerreros de Oaxaca,665776,Pedro Castellanos,X,X,1,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,7,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,5,2,1,0,0,0,0,0,1,0,OAX,0,0,0,1,1,,28.6,40.0,0.0,0.0,100.0,0.0,0.0
2024,579.0,Guerreros de Oaxaca,642456,Luis Barrera,9,RF,123,60.0,34.0,2.0,0,0.429,13.0,2.0,0.0,15.0,413,3.358,8.1,13.0,0.016,0.625,0.174,0.0,0.0,14,198,38,95,3,5,32,9,0,14,18,OAX,2,16,10,109,41,8.7,9.2,19.2,24.2,52.6,20.0,3.2,0.049
2024,579.0,Guerreros de Oaxaca,666464,Jerar Encarnacion,7,LF,107,92.0,44.0,0.0,1,0.306,20.0,0.0,3.0,16.0,400,3.738,12.1,24.3,0.178,0.5,0.624,0.0,0.0,11,178,58,68,1,5,17,21,0,4,9,OAX,19,26,13,93,34,59.4,14.5,32.6,47.1,38.2,13.2,1.5,0.122
2024,579.0,Guerreros de Oaxaca,506560,Alexi Amarista,4,2B,401,213.0,151.0,5.0,2,0.376,45.0,3.0,5.0,73.0,1548,3.86,5.7,10.2,0.037,0.561,0.217,3.0,1.0,76,762,124,334,14,7,104,45,0,49,39,OAX,15,41,23,368,133,12.4,8.0,16.3,36.2,42.8,16.8,4.2,0.04499999999999999
2024,579.0,Guerreros de Oaxaca,596143,Luis Sardinas,5,3B,51,18.0,19.0,1.0,0,0.394,2.0,2.0,1.0,12.0,190,3.725,11.8,15.7,0.02,0.75,0.095,0.0,0.0,9,82,12,35,3,1,8,3,0,5,6,OAX,1,8,6,42,14,8.3,6.3,14.6,34.3,40.0,17.1,8.6,0.03900000000000001
2024,579.0,Guerreros de Oaxaca,602074,Yonathan Daza,8,CF,268,115.0,125.0,4.0,3,0.371,23.0,3.0,6.0,57.0,900,3.358,3.4,14.2,0.015,0.237,0.133,5.0,1.0,37,520,106,218,6,15,78,16,0,29,37,OAX,4,38,9,249,82,7.5,11.8,20.4,24.3,52.8,20.2,2.8,0.10799999999999998
2024,579.0,Guerreros de Oaxaca,600524,Renato Núñez,10,DH,54,26.0,16.0,0.0,0,0.342,4.0,1.0,1.0,11.0,183,3.389,7.4,14.8,0.056,0.5,0.204,0.0,0.0,6,93,19,41,4,1,14,5,0,6,5,OAX,3,8,4,49,16,27.3,10.4,20.4,26.8,46.3,17.1,9.8,0.074
2024,579.0,Guerreros de Oaxaca,500869,Emmanuel Avila,5,3B,25,12.0,6.0,1.0,0,0.353,3.0,1.0,1.0,7.0,69,2.76,4.0,16.0,0.04,0.25,0.227,0.0,0.0,2,38,8,19,1,1,8,3,0,2,2,OAX,1,4,1,22,7,20.0,11.6,21.1,26.3,52.6,15.8,5.3,0.12
2024,579.0,Guerreros de Oaxaca,670582,Yariel Gonzalez,5,3B,265,125.0,101.0,0.0,2,0.335,26.0,0.0,4.0,47.0,1029,3.883,7.2,15.5,0.042,0.463,0.201,0.0,0.0,44,552,120,205,21,4,60,20,0,37,19,OAX,11,41,19,244,76,17.2,11.7,21.7,31.2,38.5,20.0,10.2,0.083
2024,579.0,Guerreros de Oaxaca,471906,Reynaldo Rodriguez,3,1B,129,66.0,72.0,0.0,2,0.319,16.0,0.0,0.0,22.0,459,3.558,7.8,16.3,0.054,0.476,0.256,2.0,0.0,20,243,51,98,14,7,21,15,0,11,10,OAX,7,21,10,117,36,20.0,11.1,21.0,35.7,31.6,18.4,14.3,0.085
2024,579.0,Guerreros de Oaxaca,657733,Roberto Ramos,10,DH,238,117.0,93.0,0.0,1,0.346,27.0,2.0,6.0,31.0,979,4.113,14.3,23.9,0.063,0.596,0.284,2.0,1.0,25,425,135,145,19,8,33,22,0,20,18,OAX,15,57,34,201,60,31.9,13.8,31.8,32.4,35.2,19.3,13.1,0.096
2024,579.0,Guerreros de Oaxaca,681482,Pedro Castellano,5,3B,109,49.0,47.0,1.0,0,0.414,13.0,2.0,0.0,16.0,417,3.826,11.0,29.4,0.037,0.375,0.223,0.0,0.0,11,215,69,63,1,1,22,15,0,7,6,OAX,4,32,12,94,28,15.4,16.5,32.1,41.3,44.4,12.7,1.6,0.184
2024,579.0,Guerreros de Oaxaca,524648,Alejandro Gonzalez,7,LF,39,13.0,19.0,0.0,0,0.417,3.0,1.0,1.0,7.0,161,4.128,10.3,25.6,0.0,0.4,0.088,0.0,0.0,5,77,24,24,3,2,4,4,0,1,5,OAX,0,10,4,34,10,0.0,14.9,31.2,37.5,37.5,12.5,12.5,0.15300000000000002
2024,579.0,Guerreros de Oaxaca,578570,Juniel Querecuto,6,SS,183,77.0,67.0,2.0,2,0.331,18.0,2.0,6.0,35.0,680,3.716,6.0,20.8,0.033,0.289,0.181,2.0,0.0,33,361,97,132,4,5,43,16,1,13,17,OAX,6,38,11,166,47,12.2,14.3,26.9,37.1,45.5,13.6,3.8,0.148
2024,579.0,Guerreros de Oaxaca,592312,Jorge Flores,6,SS,275,75.0,95.0,9.0,1,0.356,11.0,2.0,3.0,44.0,1058,3.847,14.2,17.5,0.0,0.813,0.054,4.0,0.0,32,428,99,186,12,8,71,16,0,25,22,OAX,0,48,39,224,63,0.0,9.4,23.1,25.8,50.0,17.7,6.5,0.033
2024,579.0,Guerreros de Oaxaca,593449,Gabriel Lino,2,C,195,84.0,78.0,1.0,1,0.345,16.0,3.0,3.0,30.0,734,3.764,5.1,26.7,0.046,0.192,0.19,3.0,1.0,28,398,147,129,8,5,38,13,0,16,21,OAX,9,52,10,179,50,22.0,20.0,36.9,31.8,45.7,16.3,6.2,0.21600000000000003
2024,579.0,Guerreros de Oaxaca,657674,Kyle Martin,3,1B,322,151.0,124.0,0.0,0,0.302,33.0,7.0,3.0,40.0,1293,4.016,13.0,21.7,0.065,0.6,0.275,1.0,0.0,57,604,182,203,18,14,38,39,0,26,11,OAX,21,70,42,273,76,21.9,14.1,30.1,47.3,24.1,19.7,8.9,0.087
2024,579.0,Guerreros de Oaxaca,594020,Ricardo Valenzuela,2,C,135,47.0,48.0,6.0,0,0.309,11.0,3.0,1.0,15.0,493,3.652,6.7,13.3,0.015,0.5,0.128,3.0,0.0,19,214,29,105,11,3,40,8,0,15,9,OAX,2,18,9,117,32,7.4,5.9,13.6,25.7,46.7,17.1,10.5,0.066
2024,579.0,Guerreros de Oaxaca,621034,Melvin Mercedes,7,LF,123,33.0,45.0,2.0,0,0.318,4.0,2.0,1.0,18.0,486,3.951,13.0,12.2,0.0,1.067,0.049,2.0,0.0,16,180,33,90,5,3,38,8,0,10,10,OAX,0,15,16,103,28,0.0,6.8,18.3,26.7,53.3,14.4,5.6,-0.008000000000000007
2024,579.0,Guerreros de Oaxaca,614182,Jose Carlos Urena,9,RF,266,113.0,124.0,0.0,0,0.284,22.0,2.0,10.0,32.0,1058,3.977,9.4,23.3,0.056,0.403,0.218,2.0,1.0,43,482,159,177,6,5,62,20,0,19,22,OAX,15,62,25,239,61,23.8,15.0,33.0,35.6,47.5,13.6,3.4,0.139
2024,579.0,Guerreros de Oaxaca,570489,Arismendy Alcántara,8,CF,97,36.0,42.0,0.0,0,0.321,7.0,0.0,1.0,11.0,418,4.309,9.3,32.0,0.041,0.29,0.17,0.0,0.0,16,203,59,57,1,2,17,7,0,6,8,OAX,4,31,9,88,21,17.4,14.1,29.1,40.4,43.9,14.0,1.8,0.227
2024,579.0,Guerreros de Oaxaca,660630,Romer Cuadrado,7,LF,65,21.0,28.0,0.0,0,0.324,4.0,0.0,2.0,7.0,266,4.092,13.8,30.8,0.031,0.45,0.143,2.0,0.0,11,112,44,36,0,0,12,3,0,7,3,OAX,2,20,9,56,13,14.3,16.5,39.3,38.9,41.7,19.4,0.0,0.16999999999999998
2024,579.0,Guerreros de Oaxaca,701722,Sebastian Garcia,X,X,27,5.0,17.0,0.0,0,0.278,0.0,1.0,1.0,4.0,115,4.259,14.8,14.8,0.0,1.0,0.0,0.0,1.0,5,50,7,18,2,0,6,0,0,2,3,OAX,0,4,4,22,5,0.0,6.1,14.0,27.8,50.0,11.1,11.1,0.0
2024,579.0,Guerreros de Oaxaca,542513,Tomás Telis,2,C,51,13.0,23.0,0.0,0,0.244,3.0,0.0,1.0,9.0,182,3.569,13.7,5.9,0.0,2.333,0.068,0.0,0.0,1,74,10,41,1,4,25,7,0,1,2,OAX,0,3,7,44,10,0.0,5.5,13.5,19.5,65.9,12.2,2.4,-0.07800000000000001
2024,579.0,Guerreros de Oaxaca,622758,Angel Aguilar,5,3B,43,15.0,24.0,0.0,0,0.276,4.0,2.0,1.0,8.0,149,3.465,0.0,25.6,0.023,,0.146,1.0,0.0,6,88,27,30,2,3,10,2,0,2,5,OAX,1,11,0,41,9,12.5,18.1,30.7,26.7,50.0,16.7,6.7,0.256
2024,579.0,Guerreros de Oaxaca,692270,Antonio Castaneda,7,LF,7,2.0,2.0,0.0,0,0.25,1.0,0.0,0.0,0.0,28,4.0,28.6,14.3,0.0,2.0,0.2,0.0,0.0,1,10,2,4,0,0,2,0,0,1,0,OAX,0,1,2,5,1,0.0,7.1,20.0,25.0,50.0,25.0,0.0,-0.143
2024,579.0,Guerreros de Oaxaca,685736,Cristian Mejia,2,C,14,3.0,5.0,0.0,0,0.4,1.0,1.0,0.0,1.0,60,4.286,21.4,35.7,0.0,0.6,0.1,0.0,0.0,1,24,7,5,1,0,1,0,0,2,0,OAX,0,5,3,10,2,0.0,11.7,29.2,20.0,20.0,40.0,20.0,0.143
2024,579.0,Guerreros de Oaxaca,699136,Heber Villalobos,2,C,7,1.0,6.0,0.0,0,0.333,0.0,0.0,0.0,2.0,25,3.571,28.6,28.6,0.0,1.0,0.0,0.0,0.0,0,11,4,3,2,0,0,0,0,1,0,OAX,0,2,2,5,1,,16.0,36.4,0.0,0.0,33.3,66.7,0.0
2024,579.0,Guerreros de Oaxaca,500208,Yangervis Solarte,3,1B,13,2.0,6.0,0.0,1,0.2,0.0,0.0,0.0,0.0,48,3.692,7.7,15.4,0.0,0.5,0.0,0.0,0.0,2,25,4,10,2,0,4,0,0,0,2,OAX,0,2,1,11,2,0.0,8.3,16.0,20.0,60.0,0.0,20.0,0.077
2024,579.0,Guerreros de Oaxaca,605504,Dillon Thomas,8,CF,8,1.0,3.0,0.0,0,0.5,0.0,0.0,1.0,1.0,35,4.375,12.5,62.5,0.0,0.2,0.0,0.0,0.0,0,15,9,2,0,0,1,0,0,0,1,OAX,0,5,1,7,1,,25.7,60.0,0.0,100.0,0.0,0.0,0.5
2024,579.0,Guerreros de Oaxaca,827369,Carlos Garcia,X,X,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,3,1,1,0,0,1,0,0,0,0,OAX,0,0,0,1,0,,33.3,33.3,0.0,100.0,0.0,0.0,0.0
2024,4444.0,Caliente de Durango,656695,J.J. Matijevic,7,LF,150,65.0,48.0,0.0,1,0.448,13.0,0.0,2.0,19.0,601,4.007,10.7,18.7,0.007,0.571,0.128,1.0,0.0,16,258,60,106,3,2,37,5,2,24,17,DUR,1,28,16,133,48,4.8,10.0,23.3,19.8,50.9,24.5,4.7,0.08
2024,4444.0,Caliente de Durango,607752,Sam Travis,3,1B,262,108.0,88.0,0.0,1,0.383,18.0,3.0,4.0,43.0,965,3.683,11.8,10.7,0.015,1.107,0.128,1.0,1.0,40,438,83,200,15,8,58,13,0,41,25,DUR,4,28,31,227,79,7.5,8.6,18.9,26.5,41.5,24.5,7.5,-0.010999999999999996
2024,4444.0,Caliente de Durango,802888,Victor Marquez,6,SS,47,13.0,9.0,3.0,0,0.433,0.0,0.0,0.0,7.0,184,3.915,12.8,17.0,0.0,0.75,0.0,1.0,0.0,5,69,14,33,1,2,12,1,0,4,8,DUR,0,8,6,38,13,0.0,7.6,20.3,18.2,60.6,18.2,3.0,0.04200000000000001
2024,4444.0,Caliente de Durango,598724,Manuel Boscan,4,2B,387,165.0,154.0,1.0,2,0.355,34.0,10.0,8.0,72.0,1449,3.744,9.8,11.9,0.026,0.826,0.164,7.0,1.0,62,676,132,293,20,4,97,35,1,49,25,DUR,10,46,38,336,110,10.3,9.1,19.5,33.1,41.6,18.1,7.2,0.02099999999999999
2024,4444.0,Caliente de Durango,672906,Lazaro Alonso,3,1B,151,65.0,51.0,0.0,0,0.393,16.0,3.0,5.0,20.0,615,4.073,14.6,24.5,0.033,0.595,0.214,2.0,0.0,14,274,84,89,1,4,32,11,0,13,14,DUR,5,37,22,126,38,20.0,13.7,30.7,28.1,51.7,19.1,1.1,0.099
2024,4444.0,Caliente de Durango,663445,James Nelson,5,3B,355,133.0,153.0,0.0,0,0.355,25.0,5.0,2.0,49.0,1496,4.214,16.9,18.0,0.025,0.938,0.162,6.0,1.0,48,643,157,226,10,12,70,25,0,34,27,DUR,9,64,60,290,86,12.3,10.5,24.4,32.3,42.9,20.4,4.4,0.010999999999999982
2024,4444.0,Caliente de Durango,642488,Ademar Rifaela,10,DH,115,45.0,52.0,0.0,1,0.403,10.0,1.0,4.0,13.0,455,3.957,5.2,29.6,0.017,0.176,0.131,1.0,0.0,8,211,74,74,6,2,27,5,0,17,9,DUR,2,34,6,107,31,15.4,16.3,35.1,17.6,48.6,25.7,8.1,0.244
2024,4444.0,Caliente de Durango,674671,Robbie Glendinning,6,SS,85,33.0,25.0,1.0,0,0.429,6.0,0.0,0.0,12.0,359,4.224,12.9,32.9,0.035,0.393,0.164,0.0,0.0,7,159,56,46,1,2,15,9,0,7,5,DUR,3,28,11,73,21,18.8,15.6,35.2,34.8,43.5,19.6,2.2,0.2
2024,4444.0,Caliente de Durango,628366,Ariel Sandoval,8,CF,167,55.0,74.0,1.0,3,0.325,7.0,1.0,6.0,29.0,643,3.85,10.8,16.2,0.018,0.667,0.097,0.0,2.0,27,302,89,121,11,6,36,11,0,15,15,DUR,3,27,18,144,41,7.9,13.8,29.5,31.4,42.1,17.4,9.1,0.054000000000000006
2024,4444.0,Caliente de Durango,608380,Drew Ward,3,1B,89,35.0,52.0,0.0,1,0.476,6.0,0.0,3.0,11.0,346,3.888,7.9,41.6,0.034,0.189,0.148,1.0,1.0,7,150,61,45,1,0,14,4,0,11,8,DUR,3,37,7,81,23,27.3,17.6,40.7,24.4,48.9,24.4,2.2,0.33699999999999997
2024,4444.0,Caliente de Durango,682841,Michael Robles,4,2B,191,67.0,64.0,5.0,1,0.326,13.0,3.0,3.0,33.0,770,4.031,9.4,16.8,0.021,0.563,0.128,1.0,0.0,24,340,66,138,22,4,42,10,0,19,17,DUR,4,32,18,164,46,11.8,8.6,19.4,24.6,42.8,16.7,15.9,0.07400000000000001
2024,4444.0,Caliente de Durango,657705,Manny Olloque,8,CF,94,37.0,38.0,0.0,0,0.37,9.0,1.0,0.0,17.0,365,3.883,13.8,25.5,0.021,0.542,0.188,0.0,0.0,19,138,44,56,2,2,11,5,0,12,5,DUR,2,24,13,80,22,8.3,12.1,31.9,42.9,28.6,25.0,3.6,0.11699999999999999
2024,4444.0,Caliente de Durango,673882,Freddvil Chevez,7,LF,23,7.0,13.0,0.0,0,0.5,1.0,0.0,0.0,2.0,83,3.609,4.3,43.5,0.0,0.1,0.045,0.0,0.0,1,53,22,12,0,0,5,3,0,0,3,DUR,0,10,1,22,6,0.0,26.5,41.5,33.3,66.7,0.0,0.0,0.392
2024,4444.0,Caliente de Durango,594906,Alfredo Lopez,7,LF,207,62.0,69.0,0.0,4,0.295,11.0,2.0,6.0,31.0,801,3.87,8.7,10.1,0.0,0.857,0.071,3.0,0.0,29,338,48,166,17,5,66,14,0,16,19,DUR,0,21,18,183,49,0.0,6.0,14.2,25.9,51.2,12.7,10.2,0.014000000000000012
2024,4444.0,Caliente de Durango,604996,Carlos Garzon,2,C,179,49.0,62.0,1.0,0,0.351,6.0,1.0,4.0,21.0,711,3.972,11.2,23.5,0.006,0.476,0.051,1.0,0.0,13,302,71,116,7,9,46,7,1,16,17,DUR,1,42,20,157,41,5.0,10.0,23.5,17.2,54.3,21.6,6.9,0.12299999999999998
2024,4444.0,Caliente de Durango,660842,Juan Uriarte,10,DH,141,61.0,63.0,0.0,2,0.294,14.0,3.0,2.0,16.0,506,3.589,5.7,27.0,0.05,0.211,0.227,2.0,0.0,14,276,90,92,13,2,31,6,1,18,7,DUR,7,38,8,128,32,35.0,17.8,32.6,21.7,41.3,21.7,15.2,0.21300000000000002
2024,4444.0,Caliente de Durango,477453,Santiago Gonzalez,X,X,61,16.0,24.0,0.0,0,0.318,2.0,1.0,1.0,11.0,212,3.475,4.9,21.3,0.0,0.231,0.035,1.0,0.0,5,112,30,44,4,3,18,4,0,7,3,DUR,0,13,3,57,14,0.0,14.2,26.8,20.5,47.7,22.7,9.1,0.16399999999999998
2024,4444.0,Caliente de Durango,641323,Luis Aviles Jr.,6,SS,164,54.0,71.0,0.0,3,0.287,10.0,0.0,5.0,35.0,614,3.744,7.9,20.1,0.018,0.394,0.122,3.0,1.0,30,333,91,118,9,3,40,9,0,17,10,DUR,3,33,13,148,36,7.7,14.8,27.3,33.1,42.4,16.9,7.6,0.12200000000000001
2024,4444.0,Caliente de Durango,554031,Jose Manuel Orozco,9,RF,275,90.0,126.0,0.0,2,0.323,16.0,3.0,6.0,40.0,1076,3.913,10.9,29.1,0.025,0.375,0.138,3.0,0.0,34,540,206,162,12,8,51,12,0,31,14,DUR,7,80,30,240,57,15.2,19.1,38.1,28.4,40.1,24.1,7.4,0.182
2024,4444.0,Caliente de Durango,594021,Alberth Martinez,9,RF,131,35.0,52.0,0.0,2,0.275,7.0,2.0,2.0,15.0,554,4.229,12.2,23.7,0.015,0.516,0.099,0.0,0.0,27,231,66,82,9,4,18,3,0,9,12,DUR,2,31,16,111,24,6.7,11.9,28.6,36.6,36.6,15.9,11.0,0.11499999999999999
2024,4444.0,Caliente de Durango,641104,Carlos Mendivil,2,C,67,20.0,36.0,1.0,2,0.226,5.0,0.0,1.0,10.0,228,3.403,3.0,14.9,0.015,0.2,0.113,2.0,0.0,10,112,20,55,1,0,31,6,0,3,4,DUR,1,10,2,62,13,6.2,8.8,17.9,29.1,63.6,5.5,1.8,0.119
2024,4444.0,Caliente de Durango,650909,Juan Rodriguez,5,3B,115,28.0,55.0,0.0,1,0.288,5.0,3.0,2.0,12.0,466,4.052,8.7,30.4,0.009,0.286,0.079,1.0,0.0,12,230,68,67,2,3,30,4,0,12,4,DUR,1,35,10,101,20,6.2,14.6,29.6,23.9,50.7,22.4,3.0,0.217
2024,4444.0,Caliente de Durango,677593,Luis García,6,SS,16,2.0,6.0,0.0,0,0.286,0.0,0.0,0.0,0.0,69,4.312,12.5,43.8,0.0,0.286,0.0,0.0,0.0,2,25,9,7,1,0,2,1,0,0,1,DUR,0,7,2,14,2,0.0,13.0,36.0,42.9,42.9,0.0,14.3,0.313
